,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
255,255,1245415382170533889,1245415382170533889,1585765140000,2020-04-01 23:49:00,530,,Imagine @YUVSTRONG12 @harbhajan_singh who gave their whole life & career for India being Labelled as Anti National.they tweeted about helping the corona victims in pak. Bhakts started abused them and questioned. These bhakts are more dangerous than corona.,[],[],860515069762846720,860515069762846720,AamirNazir1,Aamir Nazir,3,23,https://twitter.com/AamirNazir1/status/1245415382170533889,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '860515069762846720', 'username': 'AamirNazir1'}, {'user_id': '59808841', 'username': 'YUVSTRONG12'}, {'user_id': '92945681', 'username': 'harbhajan_singh'}]",,,,,imagin   gave   whole   life   career   india   label   anti   nation   tweet   help   corona   victim   pak   bhakt   start   abus   question   bhakt   danger   corona  ,-1
256,256,1245415348733644800,1245415348733644800,1585765132000,2020-04-01 23:48:52,530,,"other than human trafficking by Container in #Europe

last week
#India +150 migrants inside two containers,were rescued in Maharashtra by Police
Migrants used milk tanker in Punjab
#Nepal +50 migrants inside a container were rescued by Police

#coronavirus
#LockdownWithoutPlan","['#europe', '#india', '#nepal', '#coronavirus', '#lockdownwithoutplan']",[],1047772215016656896,1047772215016656896,SanjivRanjanJh1,Sanjiv Ranjan Jha,3,23,https://twitter.com/SanjivRanjanJh1/status/1245415348733644800,False,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1047772215016656896', 'username': 'SanjivRanjanJh1'}]",,,,,human   traffick   contain   europ   last   week   india   migrant   insid   two   contain   rescu   maharashtra   polic   migrant   use   milk   tanker   punjab   nepal   migrant   insid   contain   rescu   polic   coronaviru   lockdownwithoutplan  ,0
257,257,1245415344891543553,1245415131510534145,1585765131000,2020-04-01 23:48:51,530,,YOU ARE TAKING TIPS. AND DONATION. DO SOME DONATION AND GIVE YOUR RIDER. ALL THE PROTECTION TO PROTECT FROM COVID19. ALSO PROTECT YOUR VALUABLE COSTUMERS. THIS IS MY REQUEST #Covid_19india,['#covid_19india'],[],454403486,454403486,AzadKhan_M,Azad M. Khan,3,23,https://twitter.com/AzadKhan_M/status/1245415344891543553,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '454403486', 'username': 'AzadKhan_M'}]",,,,,take   tip   donat   donat   give   rider   protect   protect   covid   also   protect   valuabl   costum   request   covid   india  ,-1
258,258,1245415251983491072,1245415251983491072,1585765109000,2020-04-01 23:48:29,530,,"""Coronavirus: Spain passes 100,000 cases and records more than 800 deaths for five days running"" #Coronavirus  https://twitter.com/i/events/1219057585707315201 …",['#coronavirus'],[],507740027,507740027,LaralJohn1,Laral John,3,23,https://twitter.com/LaralJohn1/status/1245415251983491072,False,3,0,3,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '507740027', 'username': 'LaralJohn1'}]",,,,,coronaviru   spain   pass   case   record   death   five   day   run   coronaviru   http   twitter      event  ,0
259,259,1245415234442915840,1245415234442915840,1585765105000,2020-04-01 23:48:25,530,,"Two things trending in the world rightnow :  

1️⃣ #Covid_19
2️⃣ #Dalgonacoffee (Highly overrated)","['#covid_19', '#dalgonacoffee']",[],4882322007,4882322007,JeetSutariya,Jeet,3,23,https://twitter.com/JeetSutariya/status/1245415234442915840,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4882322007', 'username': 'JeetSutariya'}]",,,,,two   th   trend   world   rightnow   covid   dalgonacoffe   highli   overr  ,1
260,260,1245415216399052802,1245415216399052802,1585765100000,2020-04-01 23:48:20,530,,We want some action sir @AmitShah They r simply intolerable now. This is affecting everyone. We can't stay lockdown for all our life because of such morons.. find them n fix them..just lock them. Terrorism of another level. 🤦😣🙏🙏🙏 @narendramodi https://twitter.com/srikanthbjp_/status/1245405116003266560 …,[],[],73051367,73051367,Nikita197j,Nikita Parashar,3,23,https://twitter.com/Nikita197j/status/1245415216399052802,False,2,0,1,https://twitter.com/srikanthbjp_/status/1245405116003266560,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '73051367', 'username': 'Nikita197j'}, {'user_id': '1447949844', 'username': 'AmitShah'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,want   action   sir   r   simpli   intoler   affect   everyon   stay   lockdown   life   moron   find   n   fix   lock   terror   anoth   level   http   twitter      srikanthbjp   statu  ,-1
261,261,1245415188087459840,1245415188087459840,1585765094000,2020-04-01 23:48:14,530,,"Death toll due to COVID-19 rises to 41; number of cases climbs to 1,834: Health Ministry",[],[],912381419699060737,912381419699060737,pandumint,Nenu Hyderabadi,3,23,https://twitter.com/pandumint/status/1245415188087459840,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '912381419699060737', 'username': 'pandumint'}]",,,,,death   toll   due   covid   rise   number   case   climb   health   ministri  ,0
262,262,1245415158861594624,1245415158861594624,1585765087000,2020-04-01 23:48:07,530,,Work at home #nizamuddin #tablighijamaat #covid_19 #corona #india pic.twitter.com/TZRO29eB87,"['#nizamuddin', '#tablighijamaat', '#covid_19', '#corona', '#india']",[],849065108743573509,849065108743573509,Mushahidpathan5,Mushahid pathan 🖤 مشاہد پٹھان,3,23,https://twitter.com/Mushahidpathan5/status/1245415158861594624,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '849065108743573509', 'username': 'Mushahidpathan5'}]",,,,,work   home   nizamuddin   tablighijamaat   covid   corona   india      twitter      tzroeb  ,-1
263,263,1245415153920704512,1245415153920704512,1585765086000,2020-04-01 23:48:06,530,,"Covid-19: Wipro, @AzimPremji16 @azimpremjiuniv commit Rs 1,125 crore to tackle coronavirus.

@akshaykumar @anmol_ambani @AmbaniTina @BeingSalmanKhan @narendramodi @Prabhas pic.twitter.com/NaHQ0GbWF3",[],[],1062204072701366272,1062204072701366272,abbasskashmiri7,ABBASS KASHMIRI (Official),3,23,https://twitter.com/abbasskashmiri7/status/1245415153920704512,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1062204072701366272', 'username': 'abbasskashmiri7'}, {'user_id': '1174366708045373441', 'username': 'AzimPremji16'}, {'user_id': '1195971133', 'username': 'azimpremjiuniv'}, {'user_id': '31348594', 'username': 'akshaykumar'}, {'user_id': '717980184960307200', 'username': 'anmol_ambani'}, {'user_id': '822359042907467776', 'username': 'AmbaniTina'}, {'user_id': '132385468', 'username': 'BeingSalmanKhan'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '14458956', 'username': 'prabhas'}]",,,,,covid   wipro   mit   r   crore   tackl   coronaviru      twitter      nahqgbwf  ,0
264,264,1245415140595339264,1245415140595339264,1585765082000,2020-04-01 23:48:02,530,,"kitna kitna hatred hai towards muslims yaar, how can you possibly blame one whole religion for corona virus",[],[],1192417793762742272,1192417793762742272,_hershez,harshita,3,23,https://twitter.com/_hershez/status/1245415140595339264,False,4,1,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1192417793762742272', 'username': '_hershez'}]",,,,,kitna   kitna   hatr   hai   toward   muslim   yaar   possibl   blame   one   whole   religion   corona   viru  ,-1
265,265,1245415137760157697,1245415137760157697,1585765082000,2020-04-01 23:48:02,530,,Lool.. Hundreds of Iranians are dying they are in lockdown and he is still in fear.  https://twitter.com/realDonaldTrump/status/1245396884040097792 …,[],[],468724980,468724980,Saqlainz,Bulb on hai 💡,3,23,https://twitter.com/Saqlainz/status/1245415137760157697,False,1,1,0,https://twitter.com/realDonaldTrump/status/1245396884040097792,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '468724980', 'username': 'Saqlainz'}]",,,,,lool   hundr   iranian   die   lockdown   still   fear   http   twitter      realdonaldtrump   statu  ,-1
266,266,1245415121641332736,1245415121641332736,1585765078000,2020-04-01 23:47:58,530,,A 49-year old man undergoing treatment for COVID-19 dies in government hospital in Hyderabad,[],[],912381419699060737,912381419699060737,pandumint,Nenu Hyderabadi,3,23,https://twitter.com/pandumint/status/1245415121641332736,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '912381419699060737', 'username': 'pandumint'}]",,,,,year   old   man   undergo   treatment   covid   dy   govern   hospit   hyderabad  ,1
267,267,1245415117027602434,1245409926186483717,1585765077000,2020-04-01 23:47:57,530,,"Yes, he failed to kill the corona jihadis. #MARKAJ_NIZAMMUDIN",['#markaj_nizammudin'],[],10331222,10331222,AkhilaPadhi,ଅଖିଳ ପାଢୀ🇮🇳,3,23,https://twitter.com/AkhilaPadhi/status/1245415117027602434,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '10331222', 'username': 'AkhilaPadhi'}, {'user_id': '4675846681', 'username': 'Ayaz_Ind'}, {'user_id': '355989081', 'username': 'ANI'}]",,,,,ye   fail   kill   corona   jihadi   markaj   nizammudin  ,0
268,268,1245415109087727617,1245415109087727617,1585765075000,2020-04-01 23:47:55,530,,Wasn't there some kind of news running around about a kid who predicted the end of Coronavirus on March 29th?,[],[],29165882,29165882,HeyCheesecake,Helen,3,23,https://twitter.com/HeyCheesecake/status/1245415109087727617,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '29165882', 'username': 'HeyCheesecake'}]",,,,,kind   news   run   around   kid   predict   end   coronaviru   march   th  ,-1
269,269,1245415020235763716,1245306750485647360,1585765054000,2020-04-01 23:47:34,530,,"Jb bachpan main teacher punishment sy pooni kr dete thi 😢☹️🥺 
Not done cutting before COVID 19  pic.twitter.com/IkUUIFFKro",[],[],1214090583565717504,1214090583565717504,AnisAbid10,Ansi,3,23,https://twitter.com/AnisAbid10/status/1245415020235763716,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1214090583565717504', 'username': 'AnisAbid10'}, {'user_id': '765187345264115712', 'username': 'nxyxm'}]",,,,,jb   bachpan   main   teacher   punish   sy   pooni   kr   dete   thi   done   cut   covid      twitter      ikuuiffkro  ,-1
270,270,1245414962245169153,1245285080513167361,1585765040000,2020-04-01 23:47:20,530,,"It's only in India that people like you do these things. In any other country, it would not have been possible. Break all laws, spread the epidemic, bring mullas from all over the world, send them to every corners of country to act like Corona bomb, and then play victim card.",[],[],2515527044,2515527044,DrKrishna_24,Krishna Kant Tiwary,3,23,https://twitter.com/DrKrishna_24/status/1245414962245169153,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2515527044', 'username': 'DrKrishna_24'}, {'user_id': '1206516004706107393', 'username': 'NikhatIqbal5'}, {'user_id': '954537278478708737', 'username': 'AIMPLB_Official'}]",,,,,india   peopl   like   th   countri   would   possibl   break   law   spread   epidem   br   mulla   world   send   everi   corner   countri   act   like   corona   bomb   play   victim   card  ,-1
271,271,1245414913146646529,1245414913146646529,1585765028000,2020-04-01 23:47:08,530,,Coronavirus: India's farmers face shortage of harvest labour amid COVID-19 lockdown | Deccan Herald -  https://www.deccanherald.com/national/coronavirus-indias-farmers-face-shortage-of-harvest-labour-amid-covid-19-lockdown-820131.html …,[],[],191103900,191103900,mowsamhazarika1,Mowsam Hazarika 🌾মৌচম হাজৰিকা,3,23,https://twitter.com/mowsamhazarika1/status/1245414913146646529,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '191103900', 'username': 'mowsamhazarika1'}]",,,,,coronaviru   india   farmer   face   shortag   harvest   labour   amid   covid   lockdown   deccan   herald   http   ww   deccanherald      nation   coronaviru   india   farmer   face   shortag   harvest   labour   amid   covid   lockdown   html  ,-1
272,272,1245414853533040641,1245414853533040641,1585765014000,2020-04-01 23:46:54,530,,#Sudhir choudhuri some of hese Nizamuddin people are corona patients intentionally came here to spread corona in India. They came prepared to die themselves after spreading. These patients are just like suicide bombers and more dangerous than suicide bombers.,['#sudhir'],[],1148898633774841857,1148898633774841857,MurtyVvg,Vvg Murty,3,23,https://twitter.com/MurtyVvg/status/1245414853533040641,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1148898633774841857', 'username': 'MurtyVvg'}]",,,,,sudhir   choudhuri   hese   nizamuddin   peopl   corona   patient   intent   came   spread   corona   india   came   prepar   die   spread   patient   like   suicid   bomber   danger   suicid   bomber  ,-1
273,273,1245414804904275968,1245414804904275968,1585765002000,2020-04-01 23:46:42,530,,"437 cases in a day that's a big number during lockdown period so far, let's hope it does not increase exponentially.  #coronavirusindia #COVID19","['#coronavirusindia', '#covid19']",[],144053691,144053691,trivedigvn,trivedi gvn,3,23,https://twitter.com/trivedigvn/status/1245414804904275968,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '144053691', 'username': 'trivedigvn'}]",,,,,case   day   big   number   lockdown   period   far   let   hope   increas   exponenti   coronavirusindia   covid  ,-1
274,274,1245414745710063616,1245396662006185987,1585764988000,2020-04-01 23:46:28,530,,"COVID-19 =
   C- Chinese
   O- Originated
   V- Virus
   I-   In
   D- December
  19- 2019
🤓",[],[],1243948963,1243948963,vikasbhartiyaa,विकास भारतीय,3,23,https://twitter.com/vikasbhartiyaa/status/1245414745710063616,False,4,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1243948963', 'username': 'vikasbhartiyaa'}, {'user_id': '189868631', 'username': 'DrTedros'}, {'user_id': '2862321934', 'username': 'SahleWorkZewde'}, {'user_id': '913131817', 'username': 'Lenin'}]",,,,,covid   c   chines   origin   v   viru   decemb  ,-1
275,275,1245414737598238720,1245414737598238720,1585764986000,2020-04-01 23:46:26,530,,@narendramodi  Sir do one thing if they not want keep away from corona .pleas arrange a safe place in jungle where we should arrange daily needs goods only. We should not waist money and medical expenses on these kind of people so that this can be expensed upon actual needy.  https://twitter.com/sudhirchaudhary/status/1245374998853775361 …,[],[],796026182886162432,796026182886162432,Abhishek110014,ABHISHEK,3,23,https://twitter.com/Abhishek110014/status/1245414737598238720,False,0,0,0,https://twitter.com/sudhirchaudhary/status/1245374998853775361,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '796026182886162432', 'username': 'Abhishek110014'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,sir   one   th   want   keep   away   corona   plea   arrang   safe   place   jungl   arrang   daili   need   good   waist   money   medic   expens   kind   peopl   expens   upon   actual   needi   http   twitter      sudhirchaudhari   statu  ,-1
